Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9
5250.65,538.13,9,33.6,0.55,0.61,0.48,0.87,0.47,0.79,0.49,0.42,0.31,7.9,13.77,3.78,12.79,11.79,8.05,7.42,8.63,4.25,1,0,0,1,1,0,1,1,0
2182.98,205.49,3,12.8,0.0,0.0,0.0,0.0,0.79,0.6,0.0,0.0,0.41,0.0,0.0,0.0,0.0,10.9,10.0,0.0,0.0,10.92,0,0,0,0,0,0,0,0,1
6500.32,763.59,9,47.7,0.54,0.69,0.56,0.8,0.75,0.7,0.7,0.69,0.75,4.4,10.25,13.2,3.67,3.47,11.94,13.15,10.96,7.93,0,1,0,0,0,1,1,1,0
5130.46,647.21,8,40.5,0.42,0.71,0.86,0.38,0.37,0.8,0.86,0.75,0.0,5.71,2.05,6.19,4.73,7.94,13.8,8.7,9.42,0.0,1,1,1,1,1,0,1,0,0
2240.94,394.18,6,24.6,0.49,0.3,0.0,0.44,0.6,0.89,0.0,0.0,0.74,6.56,7.86,0.0,6.09,2.53,7.24,0.0,0.0,4.61,1,1,0,0,0,0,0,0,1
870.41,124.72,3,7.8,0.53,0.0,0.0,0.0,0.33,0.56,0.0,0.0,0.0,9.88,0.0,0.0,0.0,2.66,5.88,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
4404.96,534.08,7,33.4,0.0,0.77,0.73,0.82,0.33,0.49,0.0,0.53,0.76,0.0,10.89,9.85,3.56,8.15,2.23,0.0,9.11,11.69,0,0,0,1,1,0,0,1,1
4870.2,569.3,8,35.6,0.64,0.74,0.69,0.38,0.61,0.0,0.45,0.66,0.78,10.34,6.23,2.45,10.38,12.04,0.0,9.94,5.69,13.24,1,0,0,1,0,0,0,0,0
3862.0,406.9,6,25.4,0.72,0.51,0.32,0.72,0.0,0.81,0.0,0.48,0.0,5.87,13.9,12.85,8.21,0.0,11.22,0.0,9.01,0.0,1,1,0,0,0,0,0,1,0
1066.58,137.42,2,8.6,0.49,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,10.22,0.0,0.0,0,0,0,0,0,0,1,0,0
3399.16,481.57,7,30.1,0.32,0.43,0.62,0.67,0.69,0.79,0.71,0.0,0.0,8.07,6.22,7.95,7.13,6.18,8.86,5.03,0.0,0.0,1,0,0,0,0,0,0,0,0
2557.32,382.11,6,23.9,0.6,0.51,0.6,0.0,0.51,0.64,0.0,0.7,0.0,5.82,5.76,4.61,0.0,4.5,6.1,0.0,10.97,0.0,0,1,0,0,0,1,0,0,0
1942.06,372.59,5,23.3,0.0,0.0,0.0,0.0,0.43,0.51,0.88,0.75,0.57,0.0,0.0,0.0,0.0,2.47,3.88,4.59,5.77,8.3,0,0,0,0,1,0,0,0,0
1078.29,164.8,4,10.3,0.0,0.52,0.36,0.0,0.0,0.39,0.0,0.0,0.61,0.0,12.13,10.12,0.0,0.0,2.15,0.0,0.0,3.2,0,1,0,0,0,0,0,0,1
1007.05,134.54,3,8.4,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.36,7.84,0.0,0.0,0.0,0.0,0.0,0.0,8.25,5.43,0,0,0,0,0,0,0,0,1
2454.78,329.52,6,20.6,0.59,0.0,0.62,0.52,0.0,0.47,0.51,0.61,0.0,10.79,0.0,4.56,7.06,0.0,10.78,10.81,3.3,0.0,1,0,1,1,0,0,1,1,0
852.66,164.32,4,10.3,0.0,0.0,0.43,0.55,0.51,0.0,0.0,0.0,0.42,0.0,0.0,6.5,3.1,5.24,0.0,0.0,0.0,7.35,0,0,1,1,1,0,0,0,1
98.4,22.42,1,1.4,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
1356.22,176.66,3,11.0,0.0,0.0,0.39,0.0,0.7,0.0,0.59,0.0,0.0,0.0,0.0,13.02,0.0,6.75,0.0,6.6,0.0,0.0,0,0,0,0,0,0,1,0,0
1675.18,283.79,4,17.7,0.0,0.0,0.0,0.57,0.54,0.0,0.53,0.84,0.0,0.0,0.0,0.0,7.48,2.47,0.0,11.56,4.35,0.0,0,0,0,1,1,0,1,1,0
2452.66,564.73,8,35.3,0.8,0.74,0.76,0.57,0.32,0.46,0.78,0.42,0.0,4.26,2.77,2.74,2.11,11.46,8.09,4.61,9.29,0.0,1,1,0,1,1,0,1,1,0
1615.96,276.48,7,17.3,0.41,0.34,0.34,0.0,0.0,0.6,0.43,0.66,0.41,5.41,10.56,7.69,0.0,0.0,8.62,6.91,2.16,4.29,1,1,1,0,0,1,0,0,0
1799.71,164.96,2,10.3,0.0,0.73,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,9.27,0.0,0.0,0.0,13.09,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
375.4,62.06,1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0,0,0,0,0,0,1,0,0
2788.66,344.58,5,21.5,0.9,0.0,0.0,0.0,0.39,0.74,0.5,0.43,0.0,5.07,0.0,0.0,0.0,12.12,9.02,9.87,12.9,0.0,0,0,0,0,0,0,0,0,0
1587.39,126.89,1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,0.0,0,0,0,0,0,0,0,0,0
1660.87,134.91,2,8.4,0.61,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,13.69,0.0,0.0,10.96,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
2919.72,498.59,6,31.2,0.88,0.0,0.71,0.75,0.0,0.0,0.68,0.54,0.47,7.6,0.0,4.74,2.75,0.0,0.0,4.44,5.88,13.11,1,0,0,0,0,0,0,1,1
719.56,150.33,2,9.4,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,4.12,0,0,0,0,0,0,0,0,0
1918.42,268.73,6,16.8,0.38,0.0,0.0,0.65,0.57,0.32,0.0,0.59,0.41,6.98,0.0,0.0,3.73,9.35,5.93,0.0,11.93,2.49,1,0,0,0,1,1,0,0,1
2319.58,305.07,6,19.1,0.55,0.53,0.0,0.39,0.0,0.5,0.0,0.8,0.32,4.85,6.31,0.0,9.49,0.0,2.98,0.0,11.0,6.6,1,1,0,1,0,0,0,1,0
3767.93,370.3,6,23.1,0.44,0.52,0.32,0.67,0.89,0.0,0.0,0.0,0.53,10.86,7.0,5.85,12.2,13.18,0.0,0.0,0.0,2.54,1,1,0,0,0,0,0,0,1
2559.62,279.18,5,17.4,0.0,0.0,0.49,0.0,0.0,0.81,0.61,0.44,0.33,0.0,0.0,3.81,0.0,0.0,12.52,11.08,4.17,3.1,0,0,1,0,0,0,1,0,1
1652.43,200.89,2,12.6,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0,1,0,0,0,0,0,0,0
1018.7,157.58,4,9.8,0.49,0.32,0.0,0.0,0.0,0.55,0.0,0.0,0.48,3.29,2.24,0.0,0.0,0.0,8.54,0.0,0.0,8.97,0,0,0,0,0,0,0,0,0
1997.62,213.31,5,13.3,0.0,0.31,0.31,0.0,0.0,0.63,0.44,0.0,0.65,0.0,5.11,4.46,0.0,0.0,6.77,13.19,0.0,12.2,0,0,0,0,0,1,0,0,1
808.18,62.89,2,3.9,0.0,0.0,0.0,0.38,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43,13.14,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0
4989.22,600.56,9,37.5,0.47,0.73,0.31,0.82,0.86,0.4,0.41,0.68,0.57,9.37,11.45,10.08,9.53,4.24,13.53,5.99,5.18,11.66,0,0,1,1,0,1,0,0,1
4179.62,549.87,6,34.4,0.67,0.77,0.0,0.68,0.0,0.88,0.0,0.46,0.78,2.55,8.49,0.0,4.25,0.0,13.68,0.0,2.23,7.14,1,1,0,1,0,0,0,1,1
3960.08,472.97,9,29.6,0.33,0.62,0.59,0.41,0.31,0.88,0.6,0.31,0.56,2.47,8.42,12.03,12.55,13.03,4.62,11.84,8.08,8.05,0,0,0,0,0,1,1,1,1
738.1,68.54,1,4.3,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2709.11,230.61,3,14.4,0.82,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.31,12.93,0.0,10.58,0.0,0.0,0.0,0.0,0.0,9.98,0,0,0,0,0,0,0,0,1
1369.57,127.34,1,8.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
1952.74,307.33,3,19.2,0.0,0.0,0.72,0.74,0.81,0.0,0.0,0.0,0.0,0.0,0.0,3.36,3.06,11.44,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
5670.0,629.77,8,39.4,0.77,0.65,0.0,0.35,0.77,0.64,0.84,0.5,0.66,4.38,8.61,0.0,5.68,7.31,9.99,12.68,7.68,12.83,1,1,0,0,0,0,1,0,1
1912.08,222.08,3,13.9,0.0,0.0,0.0,0.48,0.57,0.0,0.83,0.0,0.0,0.0,0.0,0.0,3.71,10.57,0.0,9.36,0.0,0.0,0,0,0,0,0,0,1,0,0
5330.29,624.96,9,39.1,0.35,0.53,0.69,0.39,0.73,0.78,0.67,0.69,0.64,2.99,10.85,10.55,9.1,13.32,7.24,2.48,10.91,5.63,0,0,0,1,0,1,0,1,1
3117.48,385.06,6,24.1,0.0,0.0,0.73,0.65,0.0,0.56,0.32,0.75,0.48,0.0,0.0,2.8,12.38,0.0,10.9,6.92,6.14,13.64,0,0,1,1,0,1,1,0,0
5227.45,577.64,8,36.1,0.39,0.55,0.0,0.82,0.48,0.74,0.55,0.51,0.88,3.44,9.55,0.0,10.21,8.59,12.97,6.26,7.99,7.74,1,1,0,1,1,0,1,1,0
4119.77,472.74,7,29.5,0.37,0.68,0.49,0.0,0.63,0.85,0.0,0.6,0.59,3.86,5.6,11.4,0.0,4.43,12.93,0.0,4.12,13.85,0,0,0,0,1,0,0,0,0
3820.52,616.3,8,38.5,0.39,0.48,0.77,0.8,0.42,0.85,0.0,0.41,0.89,13.24,2.29,2.9,3.0,7.46,2.37,0.0,9.21,13.51,1,0,1,0,0,0,0,0,1
122.11,21.18,1,1.3,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
4491.44,563.77,9,35.2,0.47,0.86,0.49,0.59,0.34,0.6,0.47,0.54,0.8,9.48,12.92,7.0,12.38,3.87,8.68,2.97,2.59,4.23,1,0,1,1,0,1,0,0,0
1851.92,246.45,2,15.4,0.0,0.85,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,6.72,0.0,8.36,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
1118.6,112.9,2,7.1,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,11.97,0.0,0,0,0,0,0,0,0,1,0
2040.29,246.25,4,15.4,0.0,0.54,0.0,0.0,0.52,0.43,0.0,0.8,0.0,0.0,11.85,0.0,0.0,5.67,13.3,0.0,6.31,0.0,0,1,0,0,1,1,0,1,0
5094.54,700.1,9,43.8,0.31,0.79,0.79,0.4,0.48,0.86,0.67,0.52,0.86,10.99,8.5,12.64,4.03,2.09,7.21,7.22,9.1,3.01,0,0,1,0,1,0,1,0,1
5054.23,491.48,8,30.7,0.75,0.62,0.83,0.4,0.3,0.56,0.0,0.65,0.35,12.24,10.41,9.49,2.11,5.87,8.46,0.0,13.22,13.86,1,1,1,1,0,0,0,1,0
2921.46,602.23,7,37.6,0.81,0.0,0.67,0.31,0.49,0.0,0.63,0.86,0.89,8.69,0.0,7.28,3.84,4.26,0.0,2.16,3.1,3.56,0,0,1,1,1,0,1,1,1
959.06,81.98,2,5.1,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,13.66,0.0,0.0,0.0,0.0,0.0,7.33,0,0,0,0,0,0,0,0,1
5616.16,517.7,7,32.4,0.7,0.36,0.88,0.0,0.3,0.0,0.88,0.56,0.57,13.77,13.57,9.04,0.0,11.05,0.0,11.16,13.59,6.09,1,0,1,0,0,0,1,0,0
2502.08,423.49,4,26.5,0.89,0.88,0.0,0.0,0.75,0.0,0.0,0.0,0.5,8.2,6.06,0.0,0.0,3.79,0.0,0.0,0.0,3.04,1,1,0,0,1,0,0,0,0
361.68,93.42,1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0,0,0,0,0,0,0,1,0
4073.29,590.55,7,36.9,0.54,0.5,0.55,0.87,0.0,0.73,0.73,0.0,0.8,6.15,5.41,11.09,5.35,0.0,6.41,2.8,0.0,11.5,0,0,1,0,0,0,0,0,1
3738.94,434.8,7,27.2,0.51,0.47,0.75,0.0,0.42,0.0,0.34,0.71,0.78,9.82,10.77,4.32,0.0,10.12,0.0,8.4,12.9,7.32,0,1,1,0,0,0,0,1,1
2710.56,316.72,4,19.8,0.69,0.74,0.0,0.61,0.0,0.0,0.62,0.0,0.0,3.67,11.17,0.0,11.81,0.0,0.0,7.76,0.0,0.0,1,1,0,1,0,0,1,0,0
2407.54,302.84,3,18.9,0.0,0.76,0.0,0.0,0.0,0.88,0.59,0.0,0.0,0.0,2.18,0.0,0.0,0.0,12.03,8.31,0.0,0.0,0,0,0,0,0,1,0,0,0
3225.13,424.02,6,26.5,0.0,0.31,0.5,0.0,0.86,0.8,0.62,0.0,0.53,0.0,10.03,4.35,0.0,7.23,10.8,6.63,0.0,4.71,0,1,0,0,1,0,1,0,1
2733.26,329.47,5,20.6,0.66,0.7,0.42,0.68,0.0,0.0,0.53,0.0,0.0,2.88,6.9,13.43,12.56,0.0,0.0,9.05,0.0,0.0,1,0,0,0,0,0,1,0,0
618.31,74.64,2,4.7,0.0,0.54,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,8.21,0.0,0.0,8.46,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0
5495.39,611.66,9,38.2,0.38,0.61,0.8,0.86,0.62,0.59,0.38,0.62,0.52,4.67,7.89,9.89,13.47,11.3,3.97,11.13,3.92,7.82,0,0,0,0,0,0,0,1,0
929.94,90.26,2,5.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,5.92,0.0,0.0,12.3,0,0,0,0,0,1,0,0,1
5139.07,513.88,7,32.1,0.83,0.72,0.56,0.0,0.31,0.5,0.6,0.0,0.81,7.95,12.52,9.68,0.0,5.82,8.08,12.67,0.0,10.2,0,0,1,0,1,1,1,0,0
2669.63,354.09,4,22.1,0.6,0.83,0.0,0.0,0.0,0.6,0.0,0.77,0.0,11.37,3.11,0.0,0.0,0.0,11.69,0.0,7.78,0.0,1,1,0,0,0,0,0,1,0
3241.29,497.86,7,31.1,0.0,0.36,0.37,0.78,0.0,0.78,0.48,0.59,0.86,0.0,5.21,6.08,12.42,0.0,5.98,9.4,2.98,3.2,0,0,1,0,0,0,1,0,0
1110.29,204.16,5,12.8,0.32,0.46,0.5,0.0,0.0,0.0,0.67,0.0,0.36,2.15,12.03,3.88,0.0,0.0,0.0,2.5,0.0,10.53,0,0,0,0,0,0,0,0,0
4497.58,401.02,6,25.1,0.0,0.8,0.0,0.8,0.58,0.49,0.32,0.55,0.0,0.0,11.2,0.0,10.97,12.7,8.3,11.86,12.21,0.0,0,1,0,0,0,0,0,1,0
3375.73,532.86,7,33.3,0.32,0.76,0.66,0.0,0.0,0.61,0.79,0.81,0.46,5.64,5.58,13.82,0.0,0.0,4.6,5.31,5.17,2.97,1,0,1,0,0,0,1,0,1
1454.3,187.98,5,11.7,0.48,0.48,0.0,0.0,0.51,0.0,0.47,0.0,0.35,7.02,13.38,0.0,0.0,5.39,0.0,5.94,0.0,6.63,0,0,0,0,0,0,0,0,1
3383.87,396.44,6,24.8,0.55,0.87,0.0,0.6,0.47,0.59,0.0,0.49,0.0,12.97,4.53,0.0,7.29,12.09,12.17,0.0,8.81,0.0,1,0,0,1,0,0,0,1,0
3279.15,328.2,4,20.5,0.0,0.0,0.0,0.0,0.8,0.81,0.37,0.64,0.0,0.0,0.0,0.0,0.0,4.6,13.13,10.27,13.4,0.0,0,0,0,0,0,1,1,1,0
4176.62,435.61,5,27.2,0.78,0.0,0.0,0.0,0.43,0.86,0.0,0.87,0.41,11.49,0.0,0.0,0.0,11.55,12.61,0.0,6.04,3.19,1,0,0,0,0,0,0,0,1
237.99,32.02,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43,0.0,0.0,0,0,0,0,0,0,1,0,0
4173.01,516.89,5,32.3,0.0,0.9,0.73,0.59,0.0,0.9,0.0,0.0,0.65,0.0,11.45,3.5,3.32,0.0,12.71,0.0,0.0,2.6,0,0,0,1,0,0,0,0,1
543.81,131.03,2,8.2,0.0,0.77,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,11.41,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0
1596.74,288.35,5,18.0,0.5,0.32,0.77,0.0,0.38,0.0,0.73,0.0,0.0,6.13,6.18,2.99,0.0,7.5,0.0,7.46,0.0,0.0,1,0,1,0,1,0,1,0,0
3682.94,556.19,8,34.8,0.0,0.51,0.35,0.65,0.58,0.89,0.57,0.64,0.69,0.0,2.22,8.14,11.54,7.83,4.65,12.62,5.21,3.8,0,1,0,1,1,1,0,0,0
2065.81,156.02,2,9.8,0.0,0.0,0.0,0.0,0.0,0.43,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31,13.49,0.0,0.0,0,0,0,0,0,1,0,0,0
2099.69,307.02,3,19.2,0.0,0.0,0.0,0.55,0.87,0.82,0.0,0.0,0.0,0.0,0.0,0.0,11.16,3.07,9.25,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
3357.96,528.24,9,33.0,0.65,0.83,0.58,0.76,0.35,0.66,0.35,0.4,0.31,2.02,4.29,7.4,5.67,11.01,11.19,9.48,6.75,8.3,0,0,0,0,0,0,1,1,1
1911.71,320.41,5,20.0,0.0,0.0,0.57,0.48,0.0,0.76,0.0,0.54,0.62,0.0,0.0,8.89,3.09,0.0,7.2,0.0,3.38,5.34,0,0,0,0,0,1,0,1,0
2849.75,367.08,7,22.9,0.8,0.0,0.64,0.35,0.35,0.56,0.48,0.0,0.47,5.3,0.0,7.01,13.26,7.67,13.18,6.29,0.0,7.08,0,0,0,1,0,0,0,0,0
2596.91,260.78,6,16.3,0.46,0.35,0.0,0.0,0.58,0.0,0.51,0.46,0.55,13.46,3.16,0.0,0.0,12.72,0.0,6.6,11.63,8.95,1,0,0,0,0,0,1,1,1
7168.78,586.42,8,36.7,0.87,0.36,0.5,0.38,0.84,0.0,0.53,0.78,0.65,12.03,12.6,8.61,13.02,13.75,0.0,10.66,13.53,10.96,1,1,1,1,0,0,1,0,1
4993.31,628.87,6,39.3,0.8,0.0,0.63,0.0,0.89,0.78,0.73,0.0,0.75,7.12,0.0,4.39,0.0,8.64,6.17,7.62,0.0,12.67,0,0,1,0,0,1,0,0,1
2784.08,320.45,5,20.0,0.0,0.51,0.42,0.58,0.0,0.0,0.58,0.0,0.83,0.0,7.72,6.57,6.36,0.0,0.0,6.08,0.0,11.98,0,0,0,1,0,0,0,0,0
373.62,94.81,2,5.9,0.0,0.0,0.53,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.62,0.0,0.0,0.0,2.1,0.0,0.0,0,0,1,0,0,0,1,0,0
1758.8,191.47,4,12.0,0.0,0.0,0.0,0.0,0.0,0.55,0.31,0.74,0.36,0.0,0.0,0.0,0.0,0.0,8.72,13.28,10.42,2.01,0,0,0,0,0,1,1,0,1
3437.14,379.38,5,23.7,0.88,0.0,0.59,0.0,0.0,0.64,0.0,0.72,0.3,6.06,0.0,11.51,0.0,0.0,8.66,0.0,11.35,13.54,0,0,0,0,0,0,0,0,1
4644.94,599.27,7,37.5,0.5,0.0,0.78,0.36,0.77,0.63,0.78,0.0,0.88,2.23,0.0,12.54,2.49,2.72,10.64,13.22,0.0,4.75,1,0,0,0,0,0,1,0,0
3405.61,509.95,8,31.9,0.31,0.63,0.83,0.32,0.34,0.73,0.86,0.0,0.44,5.5,6.3,11.17,2.68,9.99,3.55,3.94,0.0,11.65,1,1,1,1,0,0,0,0,1
2089.27,189.25,2,11.8,0.0,0.0,0.76,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10.57,0.0,11.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
4222.78,496.86,6,31.1,0.71,0.58,0.73,0.0,0.78,0.66,0.0,0.62,0.0,12.57,8.15,10.25,0.0,5.81,2.99,0.0,11.48,0.0,1,1,1,0,0,0,0,0,0
4448.11,434.93,5,27.2,0.83,0.0,0.0,0.61,0.0,0.35,0.0,0.77,0.82,13.92,0.0,0.0,11.26,0.0,8.99,0.0,5.7,10.15,0,0,0,1,0,1,0,0,1
1597.57,152.54,2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,10.53,0,0,0,0,0,0,1,0,0
1215.94,210.31,3,13.1,0.0,0.0,0.0,0.73,0.35,0.0,0.0,0.0,0.73,0.0,0.0,0.0,7.15,5.47,0.0,0.0,0.0,4.48,0,0,0,0,1,0,0,0,0
3661.47,350.39,6,21.9,0.0,0.61,0.56,0.56,0.0,0.79,0.4,0.0,0.42,0.0,8.35,11.43,9.05,0.0,12.61,8.34,0.0,9.92,0,1,1,1,0,0,1,0,1
6377.48,787.47,9,49.2,0.58,0.62,0.77,0.65,0.64,0.83,0.62,0.86,0.7,3.5,3.48,4.5,7.02,7.96,12.33,3.94,13.22,9.81,0,1,1,0,0,1,1,1,0
2569.53,282.54,6,17.7,0.37,0.37,0.43,0.55,0.0,0.82,0.4,0.0,0.0,5.16,6.85,11.32,6.95,0.0,12.19,3.07,0.0,0.0,1,0,1,0,0,0,0,0,0
2957.66,466.08,7,29.1,0.46,0.0,0.0,0.55,0.44,0.81,0.35,0.79,0.71,10.16,0.0,0.0,3.32,8.19,8.46,8.44,4.19,5.26,1,0,0,0,0,0,0,1,1
2749.89,467.21,7,29.2,0.71,0.89,0.65,0.37,0.0,0.0,0.62,0.41,0.46,2.69,3.81,4.41,5.24,0.0,0.0,12.06,9.53,10.41,0,0,1,0,0,0,1,0,0
2134.03,275.82,3,17.2,0.0,0.0,0.0,0.0,0.0,0.67,0.8,0.68,0.0,0.0,0.0,0.0,0.0,0.0,10.07,2.35,13.03,0.0,0,0,0,0,0,0,0,1,0
2398.35,284.37,3,17.8,0.58,0.0,0.87,0.71,0.0,0.0,0.0,0.0,0.0,7.71,0.0,5.48,13.32,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3386.7,417.82,5,26.1,0.59,0.58,0.47,0.87,0.0,0.0,0.0,0.84,0.0,9.07,7.81,8.65,2.16,0.0,0.0,0.0,13.99,0.0,1,0,1,0,0,0,0,0,0
801.98,147.07,2,9.2,0.65,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,8.98,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
2428.67,292.17,4,18.3,0.0,0.0,0.0,0.83,0.5,0.0,0.69,0.48,0.0,0.0,0.0,0.0,12.65,2.68,0.0,3.95,10.81,0.0,0,0,0,0,1,0,1,0,0
3126.01,413.22,5,25.8,0.67,0.73,0.0,0.83,0.33,0.0,0.0,0.74,0.0,4.23,11.72,0.0,6.88,4.77,0.0,0.0,7.73,0.0,0,1,0,0,0,0,0,0,0
1795.85,201.71,4,12.6,0.0,0.0,0.39,0.54,0.44,0.7,0.0,0.0,0.0,0.0,0.0,13.4,11.81,10.2,5.31,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0
4938.39,644.58,9,40.3,0.68,0.42,0.87,0.79,0.71,0.47,0.59,0.4,0.61,6.57,3.95,10.08,5.27,11.68,2.56,11.01,4.62,5.54,0,0,1,1,1,1,0,0,1
2023.47,315.46,5,19.7,0.53,0.4,0.7,0.0,0.78,0.0,0.0,0.0,0.48,5.2,7.77,11.11,0.0,4.13,0.0,0.0,0.0,2.88,0,0,1,0,0,0,0,0,0
1380.88,124.91,3,7.8,0.46,0.0,0.0,0.0,0.41,0.0,0.57,0.0,0.0,12.71,0.0,0.0,0.0,8.89,0.0,11.08,0.0,0.0,0,0,0,0,0,0,1,0,0
6302.86,778.37,8,48.6,0.0,0.79,0.82,0.4,0.64,0.68,0.75,0.88,0.83,0.0,10.92,8.64,3.57,8.88,11.01,12.59,3.87,4.76,0,1,1,0,1,1,0,1,0
5009.41,674.64,9,42.2,0.83,0.75,0.63,0.38,0.64,0.75,0.83,0.39,0.44,6.51,4.96,4.95,6.59,2.42,12.77,10.44,4.22,10.5,0,0,0,1,1,0,1,0,1
422.44,35.63,1,2.2,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
5028.1,692.83,8,43.3,0.75,0.39,0.79,0.78,0.46,0.89,0.0,0.44,0.87,3.83,5.63,2.74,7.52,12.02,13.12,0.0,11.22,5.23,1,1,0,0,1,1,0,0,0
4821.35,588.07,8,36.8,0.39,0.0,0.34,0.58,0.8,0.86,0.74,0.76,0.46,13.01,0.0,2.06,9.17,9.99,6.5,4.59,9.44,12.73,1,0,1,1,0,1,1,1,1
3465.18,487.58,6,30.5,0.85,0.74,0.3,0.66,0.7,0.0,0.0,0.67,0.0,3.93,10.67,13.09,5.76,12.08,0.0,0.0,2.5,0.0,1,1,0,1,1,0,0,0,0
2124.93,265.32,3,16.6,0.0,0.73,0.85,0.0,0.0,0.0,0.0,0.0,0.47,0.0,11.97,5.42,0.0,0.0,0.0,0.0,0.0,6.93,0,0,1,0,0,0,0,0,1
4930.45,468.74,6,29.3,0.0,0.8,0.0,0.77,0.0,0.42,0.35,0.9,0.55,0.0,12.04,0.0,10.25,0.0,13.42,2.79,11.55,6.39,0,1,0,1,0,1,0,0,1
3208.06,424.63,5,26.5,0.72,0.8,0.0,0.71,0.0,0.0,0.34,0.78,0.0,13.59,6.76,0.0,9.54,0.0,0.0,4.46,2.15,0.0,0,0,0,0,0,0,0,0,0
643.61,69.71,1,4.4,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
